retailer,store_id,week,product,description,regular_price,competition_1_regular_price,competition_2_regular_price,competition_3_regular_price,competition_4_regular_price,competition_5_regular_price,competition_6_regular_price,competition_7_regular_price,competition_8_regular_price,competition_9_regular_price,competition_10_regular_price,promo_price,competition_1_promo_price,competition_2_promo_price,competition_3_promo_price,competition_4_promo_price,competition_5_promo_price,competition_6_promo_price,competition_7_promo_price,competition_8_promo_price,competition_9_promo_price,competition_10_promo_price,value,volume,quantity
retail1,1,85,ChocoDelight Dark 200g,A rich and smooth ChocoDelight dark chocolate bar weighing (150+50) 200 grams.,11.31938718,11.18902762,11.76339565,11.72478948,11.72335248,11.82083873,11.68164388,10.79908265,11.45641125,11.42132609,10.85490985,,,,,,,,,,,,32.62171814,7.75654573,5.577146936
retail1,1,85,ChocoDelight White 350g,350g ChocoDelight delicious,8.924817706,9.172951247,9.264107643,9.261634161,9.092122985,8.811666857,8.554355737,8.531031018,9.319777443,8.983057002,8.480422894,,,,,,,,,,,,86.87016212,3.558844154,11.3788566
retail1,1,85,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,16.97035605,17.30367094,17.47589377,17.03521105,16.38817774,17.42074,17.38434145,17.28219883,17.07889076,17.72256335,16.20281081,,,,,,,,,,,,51.50194028,1.936267735,13.75799504
retail1,1,85,DarkDream Dark 60g,60g Dark DarkDream,8.395261182,8.785906851,8.538154399,8.736148232,8.053465797,8.171099775,8.709762858,8.302514236,8.12821097,8.399656866,8.302525238,,,,,,,,,,,,72.2018232,3.955992099,16.88624888
retail1,1,86,MintyFresh Mint 18g,A refreshing MintyFresh candy with a weight of 9gx2,10.37068677,10.47978263,10.74014411,10.67898009,10.60236339,9.883446085,9.912019334,9.94468108,10.5661434,9.86023289,10.06739017,,,,,,,,,,,,41.20854356,7.065948984,12.61818873
retail1,1,86,ChocoDelight Dark 200g,ChocoDelight Dark 200g rich,12.60806267,12.09462202,13.20796342,12.82570174,12.41226352,12.90144544,12.5317397,12.14977362,11.99559935,12.72917292,13.01798384,,,,,,,,,,,,45.9024307,4.877654155,13.2263573
retail1,1,86,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),12.62757644,13.23478807,13.17808257,12.79708809,12.4592951,12.98506328,13.25740027,12.07124973,13.16196545,12.48382098,13.06399086,,,,,,,,,,,,39.13969674,7.467219828,10.3763172
retail1,1,86,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,19.94942375,20.77486085,19.05469568,19.34216594,19.88856088,19.02319938,19.5518829,19.4366175,20.75917981,19.21191236,19.84690402,,,,,,,,,,,,94.55925987,3.376074152,11.43997432
retail1,1,86,DarkDream Dark 60g,Dark DarkDream 60g decadent,16.14131906,16.20954218,16.83309823,16.79863196,15.83414002,16.02379404,15.60596951,15.65888171,16.19654999,15.50762376,16.25947187,,,,,,,,,,,,30.43779784,7.633854231,10.98630266
retail1,1,87,MintyFresh Mint 18g,A refreshing MintyFresh candy with a weight of 9gx2,19.51835796,19.47252563,19.74166722,20.46560254,19.9720693,20.32823989,19.28592711,18.65061077,18.6071774,19.0803152,18.93662719,,,,,,,,,,,,71.32576008,5.658922118,7.670556314
retail1,1,87,ChocoDelight Dark 200g,rich ChocoDelight 200g,13.57117776,13.0307735,14.21652801,12.96040219,14.22033467,14.00165935,13.60315544,13.39378082,13.49742671,14.11528025,13.01251023,8.938342556,10.99889336,7.192693767,9.043412691,8.373974881,8.51693518,8.780638629,9.967323098,9.506220016,9.608788122,9.71655434,74.67726218,7.856859747,15.83388663
retail1,1,87,ChocoDelight White 350g,350g ChocoDelight delicious,14.02030297,13.74884942,14.07550266,14.65070452,14.38680214,14.64604085,14.36201831,14.14436578,13.64752664,13.47451618,14.11865239,,,,,,,,,,,,20.47118937,9.115758837,6.244508819
retail1,1,87,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,6.32345558,6.506299292,6.173748206,6.575371957,6.055070246,6.350135983,6.126928094,6.51914905,6.303897222,6.314936376,6.161511203,,,,,,,,,,,,35.25372289,2.421756492,7.729899565
retail1,1,87,DarkDream Dark 60g,60g Dark DarkDream,8.035511384,8.315203905,7.858089074,7.695870843,8.010841053,8.109795502,8.239638527,8.023176562,8.212232971,8.374384957,7.637960994,4.187895489,5.070660008,6.400813169,6.870958512,4.692577703,5.80523432,5.200392459,5.979347591,6.135488518,5.629709246,6.381954408,65.53759299,6.263909946,15.74927355
retail1,1,88,MintyFresh Mint 18g,A refreshing MintyFresh candy with a weight of 9gx2,18.56728066,18.50126856,17.66966468,17.69836836,18.42748225,18.30590212,18.02899143,17.691177,18.52217054,19.15280671,18.22043377,,,,,,,,,,,,94.8859434,6.140906438,15.35321234
retail1,1,88,ChocoDelight Dark 200g,200g ChocoDelight smooth,11.80257827,12.24661273,11.33286339,11.87120576,11.63176834,11.73553853,11.51684853,12.22901333,11.94187068,11.86507302,11.98795562,,,,,,,,,,,,59.00549917,7.384209046,7.174343046
retail1,1,88,ChocoDelight White 350g,350g ChocoDelight delicious,13.1198596,12.51665337,13.57436742,12.66231418,13.57618608,13.41412475,13.6212451,12.81205683,12.85968977,12.78262319,13.56178927,,,,,,,,,,,,31.13239236,9.950072388,12.04413994
retail1,1,88,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,18.30588538,18.24309942,17.83132692,19.14939389,18.39586423,19.14524731,17.51226729,17.94859205,18.23916394,19.02605585,18.00049735,,,,,,,,,,,,60.72085788,8.270277755,13.25707577
retail1,1,88,DarkDream Dark 60g,Dark DarkDream 60g decadent,6.677130397,6.517622657,6.62097184,6.362809682,6.853166505,6.737508616,6.379278339,6.406334081,6.468210334,6.948997568,6.45807423,,,,,,,,,,,,20.87343556,1.438232043,2.928259982
retail1,1,89,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,6.135478383,5.921320395,5.948857293,5.861676493,6.307577715,5.964435956,6.370663482,6.069186406,6.297500515,5.926284753,6.068203861,,,,,,,,,,,,50.81991181,2.147013603,9.188896597
retail1,1,89,ChocoDelight Dark 200g,A rich and smooth ChocoDelight dark chocolate bar weighing (150+50) 200 grams.,12.50829453,13.10129951,12.44760509,12.38285599,12.96787087,13.07495317,12.16911055,12.85267721,12.66462312,12.61536282,11.9265786,,,,,,,,,,,,91.26904853,3.738014949,11.35815854
retail1,1,89,ChocoDelight White 350g,350g ChocoDelight delicious,13.92920733,14.2754104,14.51991678,13.62575415,13.94552099,13.96519607,14.30032749,14.16921064,13.32028842,13.2585283,14.06543239,,,,,,,,,,,,98.54507296,4.06512519,14.42292144
retail1,1,89,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,10.8918572,11.28800618,10.75342015,11.36510746,11.0757312,10.46689195,10.66600212,11.02677327,11.23375279,11.28785762,11.24585726,,,,,,,,,,,,58.69326123,5.463981787,14.61615255
retail1,1,89,DarkDream Dark 60g,decadent Dark 60g DarkDream,14.7978491,14.39942352,14.91181145,15.50002441,14.83274366,14.91507065,14.8197396,15.05907362,15.14649568,14.90843391,15.2188698,,,,,,,,,,,,71.266068,5.195381047,13.03787589
retail1,1,90,MintyFresh Mint 18g,MintyFresh 18g refresh,18.06491321,17.61395224,18.44718162,18.8698436,17.3924825,18.47960631,17.62192654,18.78800563,18.03315513,17.27909285,17.84640716,,,,,,,,,,,,83.46452547,1.436552069,13.16887283
retail1,1,90,ChocoDelight Dark 200g,200g ChocoDelight smooth,12.5715722,12.75239945,12.00976787,12.4826555,12.77559898,12.35955124,12.48489509,12.50463074,12.62374442,13.19299873,12.08797054,7.113937008,9.072376834,8.11749672,7.225885924,7.868942898,8.532079422,11.07408948,10.98248008,9.402353026,10.04468752,6.053477831,47.53704265,5.601448359,9.99169401
retail1,1,90,ChocoDelight White 350g,ChocoDelight White 350g creamy,15.87561599,16.25094205,16.30003311,15.12178182,16.49506512,15.80474369,16.1810167,15.76508955,16.48443033,15.88373316,16.37808931,,,,,,,,,,,,51.93132428,5.535474165,8.716732702
retail1,1,90,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,11.31862862,11.19630367,11.66453022,11.71062823,10.83666467,11.65210087,11.71239512,10.77979592,11.86213056,10.78245205,11.04043235,,,,,,,,,,,,42.96770197,9.397100466,11.48086291
retail1,1,90,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,12.15314892,12.37557885,11.78765588,12.72603688,11.60084458,12.5763427,11.69221958,12.204934,11.80750979,12.68874828,11.55439824,,,,,,,,,,,,69.77605162,2.274287199,14.62580921
retail1,1,91,MintyFresh Mint 18g,A refreshing MintyFresh candy with a weight of 9gx2,18.62062678,17.8952097,18.50775127,18.25488899,18.80325517,19.4971137,18.59069449,19.4281214,18.93962099,18.85921165,17.94627716,,,,,,,,,,,,70.76011377,5.346755637,15.55537767
retail1,1,91,ChocoDelight Dark 200g,rich ChocoDelight 200g,5.93851139,5.904298502,6.234919056,5.999271782,5.958697144,6.196652236,5.762238961,5.732291101,6.06654587,5.870176259,5.854855558,,,,,,,,,,,,46.36386564,3.571837078,10.35796824
retail1,1,91,ChocoDelight White 350g,creamy ChocoDelight 350g,5.339583573,5.501094555,5.446228013,5.182419471,5.596388618,5.127612973,5.498566811,5.097214477,5.422972703,5.144630014,5.329134961,,,,,,,,,,,,89.46023736,6.725036796,10.46255877
retail1,1,91,NuttyCream Hazelnuts 80g,A delightful NuttyCream hazelnut flavored ice cream with a weight of 80 grams.,17.79885397,18.15087858,17.49399526,17.18592026,17.38608703,17.35217213,17.37237003,17.46144088,18.46974461,17.66298244,17.71032304,,,,,,,,,,,,39.70531746,3.491835187,8.339540151
retail1,1,91,DarkDream Dark 60g,decadent Dark 60g DarkDream,12.98151379,12.38114648,13.4011051,13.31150857,13.42947864,13.41853343,13.11916638,12.92957233,13.09465067,12.82966425,13.00341583,,,,,,,,,,,,87.21866746,6.88458987,9.490516858
retail1,1,92,MintyFresh Mint 18g,18g MintyFresh ref,15.68582052,14.93081595,16.20918115,15.83490865,16.10677499,16.10214493,16.1146823,16.08198481,15.00591251,15.40772676,15.4602263,,,,,,,,,,,,76.30383933,8.985695428,12.15349688
retail1,1,92,ChocoDelight Dark 200g,rich ChocoDelight 200g,5.635089252,5.769495218,5.488464602,5.664164345,5.500982596,5.646418093,5.54653824,5.389909887,5.540022658,5.388929622,5.645595678,,,,,,,,,,,,50.578491,6.345688021,13.22481087
retail1,1,92,ChocoDelight White 350g,creamy ChocoDelight 350g,10.22513779,9.968199307,9.869911838,10.52786099,10.02694464,10.40403403,9.903574335,10.0899895,9.781534658,9.786237176,10.50838997,,,,,,,,,,,,85.37863715,6.252095193,17.05864865
retail1,1,92,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,11.97713533,11.76878227,11.88499652,12.29601904,11.39199248,11.47086269,11.72806797,11.73206018,12.26823099,11.51561609,11.67314284,,,,,,,,,,,,82.03773538,4.026668373,11.7579631
retail1,1,92,DarkDream Dark 60g,Dark DarkDream 60g decadent,7.437358881,7.787733845,7.230915487,7.30088951,7.12113602,7.285903439,7.451213276,7.492707581,7.322582163,7.136633274,7.685176359,,,,,,,,,,,,45.67543212,8.300142515,9.11978673
retail1,1,93,MintyFresh Mint 18g,A refreshing MintyFresh candy with a weight of 9gx2,15.40563672,15.85364886,14.86068762,15.8297705,15.82309523,15.80557073,15.93164695,14.94386687,15.98226689,15.18765047,15.0722782,,,,,,,,,,,,66.19663708,3.520170217,11.84084457
retail1,1,93,ChocoDelight Dark 200g,ChocoDelight Dark 200g rich,11.67601385,11.65117814,11.90546539,11.14830112,11.87196057,11.17146053,11.23153673,11.61604052,11.9879588,12.06721314,11.26760558,6.652543305,6.781867517,9.95107263,6.166078468,9.510141406,7.46183131,8.832730091,5.998612077,5.994032076,9.24809386,6.634730814,39.91745736,7.971410282,12.75381832
retail1,1,93,ChocoDelight White 350g,350g ChocoDelight delicious,16.18960543,16.63044451,15.74084064,16.70752126,16.78523432,16.6735086,16.24680561,15.74818709,16.31514179,15.84366587,15.84919727,,,,,,,,,,,,41.29717877,7.432770459,8.402771499
retail1,1,93,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,19.31971983,18.9430559,19.83223367,19.98331135,19.14655886,20.08805074,19.64034048,19.80566679,20.28047201,18.36605016,20.03710881,,,,,,,,,,,,71.08617608,7.057382554,16.45462246
retail1,1,93,DarkDream Dark 60g,decadent Dark 60g DarkDream,17.4655781,17.11266596,18.29662547,16.65144264,16.72007298,17.3167818,17.66203299,17.33565391,16.93110722,17.90734226,17.99300712,,,,,,,,,,,,54.77852515,7.123892939,6.964638095
retail1,1,94,MintyFresh Mint 18g,18g MintyFresh ref,10.0251554,10.4632807,9.83149696,10.18179364,9.938467787,9.913207185,9.616344062,9.808254842,10.03599831,9.592072146,10.14183334,,,,,,,,,,,,16.96705859,6.496460292,4.526850602
retail1,1,94,ChocoDelight Dark 200g,ChocoDelight Dark 200g rich,14.68342315,14.67418206,14.11159246,14.17975882,14.45003089,14.65296178,15.09016289,15.25132516,14.67631842,14.14205734,14.75280223,,,,,,,,,,,,67.2066566,5.141016602,10.14125012
retail1,1,94,ChocoDelight White 350g,350g ChocoDelight delicious,10.9147172,10.86862685,11.39948551,11.33519467,10.92672264,11.06363233,10.55922659,11.40397542,11.20124638,10.75366071,11.25993068,,,,,,,,,,,,22.50712308,3.185284358,7.210868829
retail1,1,94,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,5.764405108,6.028153334,5.964666716,5.986080044,5.765120823,5.630762824,5.968956974,5.683422116,5.90875481,5.929761262,5.767006126,,,,,,,,,,,,29.38063648,4.879233452,11.4022841
retail1,1,94,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,13.54254829,13.43263646,12.93080198,12.91669218,13.17405043,13.05364133,13.23743802,13.94778698,13.56316243,13.3520485,12.89722942,,,,,,,,,,,,64.534137,1.873689813,8.355515228
retail1,1,95,MintyFresh Mint 18g,18g MintyFresh ref,9.95656672,9.520025824,9.978674857,10.20064182,9.957344408,10.02986808,10.23972397,10.19446184,9.5089871,10.24428191,10.43137346,,,,,,,,,,,,52.75441689,5.460275617,14.53482682
retail1,1,95,ChocoDelight Dark 200g,rich ChocoDelight 200g,18.48732432,18.66090486,18.72687598,17.97679037,17.8827586,19.20211581,18.91616581,18.95732427,18.02912018,19.10899539,18.36617755,,,,,,,,,,,,50.58390446,6.854942398,10.29524835
retail1,1,95,ChocoDelight White 350g,creamy ChocoDelight 350g,17.11955941,17.70839817,16.95569382,16.39092226,17.19653675,17.49358661,17.82798882,17.47021701,17.61452,17.74387724,16.70974894,,,,,,,,,,,,72.2507291,6.120306287,16.73685699
retail1,1,95,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,9.161405621,8.79195548,9.47822531,9.211782685,9.34981055,9.298023939,8.90759802,9.116581769,8.72569721,9.520359404,8.964057422,,,,,,,,,,,,82.30020968,1.740725915,12.6512905
retail1,1,95,DarkDream Dark 60g,60g Dark DarkDream,11.39889559,11.44589596,11.67175707,10.93008861,11.42928482,11.33670328,11.05554724,11.41928068,11.73530747,10.96624783,11.59330412,,,,,,,,,,,,22.36903175,3.461334361,5.985705143
retail1,1,96,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,19.47737327,19.01523747,20.17333019,18.6167743,19.2595608,19.35285233,19.13167291,18.92789015,20.03625834,20.0613327,18.55788696,,,,,,,,,,,,49.32959586,1.122733769,4.840060848
retail1,1,96,ChocoDelight Dark 200g,ChocoDelight Dark 200g rich,16.85407594,16.31808035,16.11974052,16.55968563,16.15647942,17.39638514,17.09333449,17.53965995,17.22746804,16.6526139,16.11095031,,,,,,,,,,,,97.18928193,9.298087981,15.13504281
retail1,1,96,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),12.15331974,12.01818906,11.8938883,12.45337791,12.30443435,12.75513635,12.25414167,12.38186713,12.65617645,12.16426607,12.16161518,,,,,,,,,,,,80.27219243,2.489417885,14.23868869
retail1,1,96,NuttyCream Hazelnuts 80g,A delightful NuttyCream hazelnut flavored ice cream with a weight of 80 grams.,8.957359298,9.139778401,8.584892144,8.759953234,8.812961301,9.20450127,9.188418989,8.647039699,9.385204839,8.512548144,9.067760153,,,,,,,,,,,,47.06743009,7.473926138,12.19900313
retail1,1,96,DarkDream Dark 60g,decadent Dark 60g DarkDream,14.36606584,13.97898613,14.18442929,13.91201186,13.74216958,13.86803032,14.52458249,15.00003689,15.01781516,13.79801203,14.34851082,,,,,,,,,,,,38.31767475,2.009911601,5.079403268
retail1,1,97,MintyFresh Mint 18g,MintyFresh 18g refresh,16.5193148,16.40918723,16.02681767,17.23506855,15.90743223,16.88784751,16.07196935,15.97581618,15.9760507,16.95287264,17.12783587,,,,,,,,,,,,79.60764978,7.966107282,14.6511222
retail1,1,97,ChocoDelight Dark 200g,200g ChocoDelight smooth,11.78609514,12.09719654,11.44840529,12.18439153,12.17986469,11.68194701,11.80952998,11.98815932,11.45696905,12.1500681,11.32488528,,,,,,,,,,,,66.48782033,4.147264516,8.556303887
retail1,1,97,ChocoDelight White 350g,350g ChocoDelight delicious,19.56207882,20.26427331,20.32378466,19.94619402,19.10320687,19.04732715,19.07732152,20.15944755,18.67515195,20.3885252,18.82873093,,,,,,,,,,,,65.91390346,3.607208033,6.675769502
retail1,1,97,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,6.906358487,6.774584738,7.18539569,6.736614979,6.867025361,6.597091045,6.869990429,7.084951773,6.598965299,7.241263696,7.015643183,,,,,,,,,,,,88.33466965,9.018946553,11.48004295
retail1,1,97,DarkDream Dark 60g,decadent Dark 60g DarkDream,8.5725143,8.583170536,8.752662988,8.319919836,8.287118101,8.766602658,8.242828963,8.804756871,8.847950653,8.511305724,8.963197005,,,,,,,,,,,,96.91908212,3.718592816,12.44617154
retail1,1,98,MintyFresh Mint 18g,A refreshing MintyFresh candy with a weight of 9gx2,18.13921511,18.83441978,17.4345309,17.33819896,17.75794126,17.5685614,18.47758654,17.39823008,18.15680186,18.20341698,18.91019109,,,,,,,,,,,,24.92943106,6.968562141,6.859537972
retail1,1,98,ChocoDelight Dark 200g,rich ChocoDelight 200g,6.808099188,6.478072479,6.967209086,6.532370817,6.840766564,6.680455269,6.591838817,6.797177812,7.011220285,6.59628665,6.823657672,,,,,,,,,,,,49.06607257,2.463223577,13.75711797
retail1,1,98,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),13.55899493,13.24393164,12.8868153,13.84922257,13.40599035,13.5162514,13.12638487,13.88577237,13.46249679,14.051044,12.89460447,,,,,,,,,,,,84.8235281,2.632431091,16.87342039
retail1,1,98,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,14.8821998,14.94405794,14.45865468,15.52047148,15.13792603,14.20932254,14.87139119,15.18541793,15.14597409,14.6287075,14.14057329,,,,,,,,,,,,66.32675399,2.57308808,10.98113329
retail1,1,98,DarkDream Dark 60g,decadent Dark 60g DarkDream,11.47194296,10.97967134,11.47565565,11.17860254,11.76252003,11.50682919,11.10787114,10.9842656,11.72584789,11.37156673,11.13371783,,,,,,,,,,,,28.61365781,9.494326507,4.286902718
retail1,1,99,MintyFresh Mint 18g,MintyFresh 18g refresh,8.023506078,8.325617925,7.637803098,7.774545864,7.915081033,8.251740877,7.79957211,7.709658356,7.699074442,8.245196228,8.35989871,,,,,,,,,,,,16.59243835,2.492550261,7.17340152
retail1,1,99,ChocoDelight Dark 200g,A rich and smooth ChocoDelight dark chocolate bar weighing (150+50) 200 grams.,11.16231605,10.62218182,10.87735445,11.48428043,11.54248741,11.64898653,11.02537333,10.88770211,11.59162123,10.84713889,10.66536901,,,,,,,,,,,,86.77895271,5.098313514,12.67228495
retail1,1,99,ChocoDelight White 350g,ChocoDelight White 350g creamy,7.248598134,7.326620115,7.163661579,6.904518167,7.115775534,7.20633278,7.321054915,7.137458439,7.421511375,7.207458082,7.190391821,,,,,,,,,,,,26.76357754,4.134041825,3.589540598
retail1,1,99,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,17.31750136,17.62886614,17.11428506,17.55123917,17.86287012,16.73684044,17.05604661,16.959366,16.85833757,17.20343382,17.67561987,,,,,,,,,,,,19.67993303,5.041030543,7.158334422
retail1,1,99,DarkDream Dark 60g,decadent Dark 60g DarkDream,12.43388978,11.84254253,12.4239607,12.27940445,12.26590595,12.888717,12.15652432,13.00787045,12.1599929,12.59860941,12.01193304,9.171649029,6.188713702,9.820680096,9.312523663,6.985304315,8.002817245,9.091452258,11.29175302,10.82250929,9.84842704,10.72567881,52.21014211,6.605894044,9.759670496
retail1,1,100,MintyFresh Mint 18g,18g MintyFresh ref,9.262378065,9.442973588,9.001675709,9.015061677,9.141596346,8.822197202,9.519176303,9.235494449,9.262090212,9.674536587,9.653606091,,,,,,,,,,,,18.97238593,3.3276538,9.566733008
retail1,1,100,ChocoDelight Dark 200g,200g ChocoDelight smooth,14.71394643,14.73394329,14.25989247,14.47220177,14.89154484,14.24518855,14.50947749,14.52924999,14.61919945,15.06900964,14.14563967,10.38824012,11.3229648,9.155148815,10.08948701,13.04681627,12.02432257,10.25307164,8.21314356,11.81781928,10.64010197,11.13640677,40.99099593,2.371385592,11.77440781
retail1,1,100,ChocoDelight White 350g,ChocoDelight White 350g creamy,15.6737791,16.05767955,16.34568015,15.15209059,15.13833049,16.33322868,16.11147471,16.20389396,15.45397085,15.78507486,15.5424175,8.49773129,13.7008174,8.245910788,9.640420907,8.43370139,11.66640634,9.029450552,11.61104971,8.385171634,8.380975084,10.66266472,29.73234042,2.382063989,7.225816642
retail1,1,100,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,7.182726096,7.073466309,7.286587061,7.143494756,7.501886721,7.274472033,7.087332918,7.068220524,7.152977205,7.145488895,7.132397329,,,,,,,,,,,,26.23267211,9.926279787,7.745845132
retail1,1,100,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,5.466806869,5.565778932,5.433732315,5.516321807,5.406429418,5.589726504,5.557694947,5.267958872,5.257362881,5.738277921,5.341070398,,,,,,,,,,,,60.15898434,6.018215776,12.75097258
retail1,1,101,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,10.22026085,9.962847375,9.973022273,10.70269793,10.68535419,9.794237669,10.56673354,10.05531259,9.848940991,10.65620332,10.28191078,,,,,,,,,,,,65.5932906,4.27086548,14.06631429
retail1,1,101,ChocoDelight Dark 200g,ChocoDelight Dark 200g rich,9.692711354,9.343912859,10.12966943,10.01565905,9.701848978,9.373770691,10.04530819,10.12302404,9.611584469,9.439615717,9.366194961,,,,,,,,,,,,47.39617387,2.869328664,5.440982601
retail1,1,101,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),15.95527609,16.50689527,16.25699404,15.41234796,16.01702382,16.02090739,15.94225921,16.44714712,15.97183039,15.80292617,15.95109396,,,,,,,,,,,,81.85225676,3.695735143,11.87786549
retail1,1,101,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,6.33744098,6.451563541,6.164134866,6.471347875,6.424931033,6.296711398,6.214367734,6.562486296,6.509156887,6.52470039,6.334059376,,,,,,,,,,,,98.31793943,8.034596652,19.56905716
retail1,1,101,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,17.36390604,18.02547381,16.77542281,16.54262207,17.31210728,18.19290476,18.13225415,17.91155791,16.49743895,16.76682181,17.69824012,,,,,,,,,,,,48.28017012,7.504214943,6.077251349
retail1,1,102,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,18.43464848,18.57099458,19.13614996,18.96459739,18.03804493,18.48962893,18.13065787,19.14960922,18.54954588,17.53981605,18.38051724,,,,,,,,,,,,96.62590478,2.363036985,17.74338531
retail1,1,102,ChocoDelight Dark 200g,A rich and smooth ChocoDelight dark chocolate bar weighing (150+50) 200 grams.,19.03672588,19.46305734,19.25816266,18.48530844,19.86893471,18.81589016,18.20689877,19.9810886,19.26224328,19.33068416,19.56024724,,,,,,,,,,,,73.11319873,8.962070401,13.51128764
retail1,1,102,ChocoDelight White 350g,creamy ChocoDelight 350g,12.10094096,12.00283229,11.52830348,12.3141348,11.69437524,11.97651266,12.48068822,11.88587745,12.28935533,12.49316858,11.50709465,,,,,,,,,,,,73.84719827,3.291119799,15.4362325
retail1,1,102,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,18.66547551,19.02111125,19.53893659,18.93657098,18.94282543,18.79194234,18.95230784,17.77753267,18.69559811,17.97875079,18.68883976,,,,,,,,,,,,56.81777957,1.147921692,7.15087795
retail1,1,102,DarkDream Dark 60g,decadent Dark 60g DarkDream,8.189611125,8.24381059,8.589170419,7.948783523,7.796426818,8.498658587,7.861976065,7.977715633,8.118725063,7.946356122,8.113529403,,,,,,,,,,,,35.32017472,6.915255803,10.58090086
retail1,1,103,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,17.15052107,17.50990917,17.51907478,16.41399754,16.30836579,16.78779475,16.30181835,16.76835764,17.66330578,16.61906707,17.13298212,,,,,,,,,,,,49.31073541,3.429187267,8.454327574
retail1,1,103,ChocoDelight Dark 200g,200g ChocoDelight smooth,18.55630563,18.59217225,17.85384335,18.69597684,19.20906875,18.86417545,17.96616709,17.99339355,18.59312817,18.33317925,19.23355731,,,,,,,,,,,,74.04824365,5.911118163,10.89489487
retail1,1,103,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),12.26003157,12.3871861,12.03364352,12.08230656,12.76516383,12.55571497,12.33059482,12.85238358,12.48980249,12.47355181,12.2167636,,,,,,,,,,,,77.26139709,2.727245394,11.11514822
retail1,1,103,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,13.11856119,13.69914741,13.29873894,13.48398073,13.19515473,13.35296608,12.88030088,12.99959581,12.67251724,13.40062463,13.28577679,,,,,,,,,,,,69.29649323,6.503227056,14.71954164
retail1,1,103,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,14.68497953,13.98854743,14.08583997,15.3968251,14.87459572,15.41612709,15.21754322,14.58914207,15.18272043,14.65479742,14.14261743,,,,,,,,,,,,48.62150983,1.718756231,9.16205425
retail1,1,104,MintyFresh Mint 18g,MintyFresh 18g refresh,13.98878113,13.71524842,13.99077334,14.3512897,14.35766148,14.65877567,13.39029118,14.55759688,13.48474381,14.48298718,13.44700335,11.0871164,9.8575936,11.50702098,9.14966332,7.217421415,8.893772863,8.946010463,11.06904324,7.048770442,11.32367507,8.162901109,35.25538675,3.081249399,9.171140925
retail1,1,104,ChocoDelight Dark 200g,A rich and smooth ChocoDelight dark chocolate bar weighing (150+50) 200 grams.,19.4327714,18.47966773,18.84310206,19.93263586,19.48838616,19.21795185,20.28853542,19.42964075,18.74986837,20.33853575,19.87252084,,,,,,,,,,,,34.21138921,9.663523702,5.400478209
retail1,1,104,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),19.43005798,20.14748152,19.47180499,19.62446228,20.29568313,18.5260469,20.04082113,18.49911198,19.80400448,19.63811827,19.03194459,,,,,,,,,,,,94.22715078,4.866576684,10.41840235
retail1,1,104,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,16.13429255,15.46319211,15.89490704,16.08606227,16.48096803,15.88708661,15.6108455,16.7814271,16.83975403,15.88782903,16.11844915,,,,,,,,,,,,26.04513292,9.083055319,12.22233111
