retailer,store_id,week,product,description,regular_price,value,volume,quantity,competition_1_discount_depth,competition_2_discount_depth,competition_3_discount_depth,competition_4_discount_depth,competition_5_discount_depth,competition_6_discount_depth,competition_7_discount_depth,competition_8_discount_depth,competition_9_discount_depth,competition_10_discount_depth,avg_competition_discount_depth,num_competitors_active_promos,price_comp_1_promo_interaction,price_comp_2_promo_interaction,price_comp_3_promo_interaction,price_comp_4_promo_interaction,price_comp_5_promo_interaction,price_comp_6_promo_interaction,price_comp_7_promo_interaction,price_comp_8_promo_interaction,price_comp_9_promo_interaction,price_comp_10_promo_interaction,quantity_lag_1,value_lag_1,sin_week,cos_week
retail1,3,58,NuttyCream Hazelnuts 80g,A delightful NuttyCream hazelnut flavored ice cream with a weight of 80 grams.,16.60985524,2.7757838411566094,9.57922416,2.1639453896530343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.766429835171314,4.536729022960607,0.6631226582407952,0.7485107481711011
retail1,3,58,DarkDream Dark 60g,Dark DarkDream 60g decadent,12.31686767,4.570093216222252,2.205891813,2.7326072812564433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1639453896530343,2.7757838411566094,0.6631226582407952,0.7485107481711011
retail1,3,59,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,11.0951387,2.8696944039381433,4.899255289,1.9694267653459092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7326072812564433,4.570093216222252,0.7485107481711007,0.6631226582407956
retail1,3,59,ChocoDelight Dark 200g,200g ChocoDelight smooth,16.9936536,3.032417391628264,3.987002658,2.5452675136861185,5.219751929999999,5.46702898,4.305477829999997,4.627610800000001,2.14607917,3.936461180000002,7.229319948999999,2.5958232600000013,2.538701849999999,6.274413379999999,4.434066832899999,0.0,1.5064284140607194,1.5239504287040917,1.26400634737214,1.324372752522793,1.1157753574279543,1.2560263274752308,1.8639375485815692,1.1435820401015155,1.1524440084424177,1.5037500378323312,1.9694267653459092,2.8696944039381433,0.7485107481711007,0.6631226582407956
retail1,3,59,ChocoDelight White 350g,creamy ChocoDelight 350g,11.52878405,4.563546288675552,6.581976828,2.5327335001196096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5452675136861185,3.032417391628264,0.7485107481711007,0.6631226582407956
retail1,3,59,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,17.33443824,4.305392308280679,9.954343982,2.6847460054647905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5327335001196096,4.563546288675552,0.7485107481711007,0.6631226582407956
retail1,3,59,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,17.45537451,3.1523256048205632,9.32564658,1.803703243699756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6847460054647905,4.305392308280679,0.7485107481711007,0.6631226582407956
retail1,3,60,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,10.82372994,3.568810066433073,9.09165482,2.751753427125683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.803703243699756,3.1523256048205632,0.8229838658936558,0.5680647467311567
retail1,3,60,ChocoDelight Dark 200g,ChocoDelight Dark 200g rich,12.92283931,3.783808475832201,9.866300733,2.53618925761845,2.5489955700000007,2.4621929599999994,3.6974880950000006,4.473612555000001,3.422761039000001,6.35232251,3.9885963910000015,2.26404522,5.678071253,4.730875932,3.9618961525000005,0.0,1.2573882717888967,1.2406452307136562,1.3249459384858955,1.6419792261683874,1.4002678655474847,1.8628967825958354,1.5247626289831264,1.2623404616328142,1.9454544595651524,1.5357737576249637,2.751753427125683,3.568810066433073,0.8229838658936558,0.5680647467311567
retail1,3,60,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),13.80964699,3.6476758266248326,4.575446291,1.8547957912230097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53618925761845,3.783808475832201,0.8229838658936558,0.5680647467311567
retail1,3,60,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,17.07799192,3.985614434682266,1.32125647,2.750607917824761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8547957912230097,3.6476758266248326,0.8229838658936558,0.5680647467311567
retail1,3,60,DarkDream Dark 60g,decadent Dark 60g DarkDream,18.40560246,4.263176919692332,3.80540513,2.8394941835178242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.750607917824761,3.985614434682266,0.8229838658936558,0.5680647467311567
retail1,3,61,MintyFresh Mint 18g,MintyFresh 18g refresh,14.43241619,4.337876393879424,3.276451421,2.9088943320690093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8394941835178242,4.263176919692332,0.8854560256532099,0.46472317204376845
retail1,3,61,ChocoDelight Dark 200g,ChocoDelight Dark 200g rich,11.69815755,3.383741626924952,6.12388552,2.346868574354217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9088943320690093,4.337876393879424,0.8854560256532099,0.46472317204376845
retail1,3,61,ChocoDelight White 350g,ChocoDelight White 350g creamy,19.233091367,2.747875557703845,1.48153141,2.2699135920474123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.346868574354217,3.383741626924952,0.8854560256532099,0.46472317204376845
retail1,3,61,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,11.91049809,4.173272030401035,3.667326934,2.756904797481557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2699135920474123,2.747875557703845,0.8854560256532099,0.46472317204376845
retail1,3,61,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,17.9260752,4.093001819312857,1.526331032,2.6303260988289683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.756904797481557,4.173272030401035,0.8854560256532099,0.46472317204376845
retail1,3,62,MintyFresh Mint 18g,18g MintyFresh ref,18.18136221,4.447312453272949,8.95123159,2.922659765852639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6303260988289683,4.093001819312857,0.9350162426854147,0.354604887042536
retail1,3,62,ChocoDelight Dark 200g,200g ChocoDelight smooth,18.20201305,3.5547650495709884,7.606155757,2.4825107360442122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.922659765852639,4.447312453272949,0.9350162426854147,0.354604887042536
retail1,3,62,ChocoDelight White 350g,creamy ChocoDelight 350g,12.20937092,4.038231164868053,3.30560399,2.764614329871243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4825107360442122,3.5547650495709884,0.9350162426854147,0.354604887042536
retail1,3,62,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,15.17907313,2.760459616761286,8.191272488,1.8746023716174518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.764614329871243,4.038231164868053,0.9350162426854147,0.354604887042536
retail1,3,62,DarkDream Dark 60g,Dark DarkDream 60g decadent,11.82915304,4.059476394558157,7.53444215,2.0956323811541657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8746023716174518,2.760459616761286,0.9350162426854147,0.354604887042536
retail1,3,63,MintyFresh Mint 18g,18g MintyFresh ref,5.038671564,2.8748200794338645,5.091526814,2.0733133512442126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0956323811541657,4.059476394558157,0.970941817426052,0.23931566428755785
retail1,3,63,ChocoDelight Dark 200g,200g ChocoDelight smooth,5.198958311,2.677808662709371,8.532349429,2.1251395040840393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0733133512442126,2.8748200794338645,0.970941817426052,0.23931566428755785
retail1,3,63,ChocoDelight White 350g,350g ChocoDelight delicious,7.528848266,3.9176530698303695,1.468885442,2.4600376726879896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1251395040840393,2.677808662709371,0.970941817426052,0.23931566428755785
retail1,3,63,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,10.29946785,4.1945841218883215,3.802975106,2.7913797725006653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4600376726879896,3.9176530698303695,0.970941817426052,0.23931566428755785
retail1,3,63,DarkDream Dark 60g,decadent Dark 60g DarkDream,15.27125106,2.992484890508583,4.768441783,2.2694546350181546,4.60351848,2.1702459899999997,3.22392054,3.09473249,6.071201215999999,6.266162736,5.062220590000001,4.8926679700000015,1.7282855699999988,3.9849409199999997,4.1097896502,0.0,1.3391034493520644,1.2080385364523474,1.3514538333349364,1.265627676496225,1.6121984577099315,1.5765077085029124,1.4233400036747685,1.4439914729672505,1.1845132723395015,1.3554379639676477,2.7913797725006653,4.1945841218883215,0.970941817426052,0.23931566428755785
retail1,3,64,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,17.33398754,4.495960514046151,5.020151561,2.7786423644177294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2694546350181546,2.992484890508583,0.9927088740980539,0.12053668025532369
retail1,3,64,ChocoDelight Dark 200g,rich ChocoDelight 200g,6.102673806,3.3510605232569617,7.409119249,2.317964359383199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7786423644177294,4.495960514046151,0.9927088740980539,0.12053668025532369
retail1,3,64,ChocoDelight White 350g,350g ChocoDelight delicious,8.896851162,2.963841375710182,6.477618312,2.592634057395809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317964359383199,3.3510605232569617,0.9927088740980539,0.12053668025532369
retail1,3,64,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,19.233091367,3.961000088317662,1.532216021,1.955137552888839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.592634057395809,2.963841375710182,0.9927088740980539,0.12053668025532369
retail1,3,64,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,12.16220871,4.479074908231394,8.679300339,2.7402223215734756,5.4817123169999995,2.737039566,4.814106605999999,3.626506320999999,3.3840568060000003,3.319178299999999,4.080758631,2.8680313359999996,6.205173479999999,2.0843781000000003,3.8600941463,0.0,1.942166348521181,1.2489072190317398,1.6726697527443222,1.3811259051301052,1.4292387381786942,1.4021631559094014,1.469852556301454,1.2814701188569606,1.8942333699291631,1.1490658283471138,1.955137552888839,3.961000088317662,0.9927088740980539,0.12053668025532369
retail1,3,65,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,8.125436598,3.2872553334599184,4.47912553,1.6708633856246267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7402223215734756,4.479074908231394,1.0,3.061616997868383e-16
retail1,3,65,ChocoDelight Dark 200g,200g ChocoDelight smooth,16.65046628,4.228499748392801,2.993402752,2.527222933701552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6708633856246267,3.2872553334599184,1.0,3.061616997868383e-16
retail1,3,65,ChocoDelight White 350g,350g ChocoDelight delicious,14.37097341,2.9893090492459296,3.862246505,2.1539801905433142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.527222933701552,4.228499748392801,1.0,3.061616997868383e-16
retail1,3,65,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,5.001984858,4.569992227534517,5.050617374,2.9081086369898963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1539801905433142,2.9893090492459296,1.0,3.061616997868383e-16
retail1,3,65,DarkDream Dark 60g,Dark DarkDream 60g decadent,17.08200584,3.7095742041835638,3.285353409,2.1170657565884876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9081086369898963,4.569992227534517,1.0,3.061616997868383e-16
retail1,3,66,MintyFresh Mint 18g,A refreshing MintyFresh candy with a weight of 9gx2,10.49687428,4.48868666565829,8.411685949,2.7647300725330766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1170657565884876,3.7095742041835638,0.992708874098054,-0.12053668025532309
retail1,3,66,ChocoDelight Dark 200g,rich ChocoDelight 200g,17.12447638,4.011637011199888,4.015262781,2.644011538658908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7647300725330766,4.48868666565829,0.992708874098054,-0.12053668025532309
retail1,3,66,ChocoDelight White 350g,creamy ChocoDelight 350g,11.92885971,4.558313247248602,2.227362955,2.919032568066727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644011538658908,4.011637011199888,0.992708874098054,-0.12053668025532309
retail1,3,66,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,6.358160368,3.7644641441150903,4.015230162,2.750163116904922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.919032568066727,4.558313247248602,0.992708874098054,-0.12053668025532309
retail1,3,66,DarkDream Dark 60g,Dark DarkDream 60g decadent,19.233091367,3.740936416245534,3.290179721,2.4894578183244227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.750163116904922,3.7644641441150903,0.992708874098054,-0.12053668025532309
retail1,3,67,MintyFresh Mint 18g,18g MintyFresh ref,10.73699488,3.072250535196264,6.218150277,1.6302681247211885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4894578183244227,3.740936416245534,0.9709418174260519,-0.23931566428755813
retail1,3,67,ChocoDelight Dark 200g,rich ChocoDelight 200g,9.710985558,3.66150373880811,1.975764663,2.1289085409113984,3.7499323529999993,2.801686791,1.6702965769999993,2.127588674000001,4.399254868999999,2.263050252000001,2.792243439,2.209212481,1.6871633250000002,2.740926835999999,2.6441355597,0.0,1.5703338616675648,1.4897410482343991,1.2696284931142052,1.2967562539759783,1.8879766360757138,1.3193938591903616,1.4998432040639504,1.2979774601509475,1.2385436633066151,1.3726884096530356,1.6302681247211885,3.072250535196264,0.9709418174260519,-0.23931566428755813
retail1,3,67,ChocoDelight White 350g,creamy ChocoDelight 350g,19.233091367,2.7042021421442684,7.372654296,2.0787320726912206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1289085409113984,3.66150373880811,0.9709418174260519,-0.23931566428755813
retail1,3,67,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,11.29733188,3.835548151803713,8.511298532,2.5103950659678844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0787320726912206,2.7042021421442684,0.9709418174260519,-0.23931566428755813
retail1,3,67,DarkDream Dark 60g,60g Dark DarkDream,9.289294685,4.570093216222252,1.638898043,2.922659765852639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5103950659678844,3.835548151803713,0.9709418174260519,-0.23931566428755813
retail1,3,68,MintyFresh Mint 18g,18g MintyFresh ref,6.312025569,3.6138122602464366,6.821797619,1.9826211851073856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.922659765852639,4.570093216222252,0.9350162426854148,-0.35460488704253545
retail1,3,68,ChocoDelight Dark 200g,A rich and smooth ChocoDelight dark chocolate bar weighing (150+50) 200 grams.,11.21346742,3.93959495849239,7.59697679,2.1082528200561863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9826211851073856,3.6138122602464366,0.9350162426854148,-0.35460488704253545
retail1,3,68,ChocoDelight White 350g,350g ChocoDelight delicious,5.739808069,4.412120255282351,2.083446864,2.850541674047602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1082528200561863,3.93959495849239,0.9350162426854148,-0.35460488704253545
retail1,3,68,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,14.116148,3.4350204759601373,1.405745307,2.591694185518183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.850541674047602,4.412120255282351,0.9350162426854148,-0.35460488704253545
retail1,3,68,DarkDream Dark 60g,decadent Dark 60g DarkDream,14.58873779,2.6660934261565714,6.935397213,2.4034017696333216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.591694185518183,3.4350204759601373,0.9350162426854148,-0.35460488704253545
retail1,3,69,MintyFresh Mint 18g,MintyFresh 18g refresh,16.34200414,4.242299580227632,2.832971896,2.3011458385641013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4034017696333216,2.6660934261565714,0.8854560256532102,-0.4647231720437679
retail1,3,69,ChocoDelight Dark 200g,A rich and smooth ChocoDelight dark chocolate bar weighing (150+50) 200 grams.,16.29991698,4.1550933098248075,3.056451174,2.4630789272699474,1.8127187599999992,3.5142468099999995,7.531642422999999,5.946888360000001,2.7321556599999983,7.373986288000001,2.332587570000001,2.5326407400000015,7.320800216,3.4361211999999988,4.4533788027,0.0,1.1418847506832355,1.3598999518345178,1.728855593335015,1.592229261535116,1.2629980453502492,1.6973928914799288,1.1056668515565862,1.150636868679448,1.9284590087429043,1.2715314602999663,2.3011458385641013,4.242299580227632,0.8854560256532102,-0.4647231720437679
retail1,3,69,ChocoDelight White 350g,350g ChocoDelight delicious,15.55716198,2.8570009900424678,3.807062181,1.7619274219101415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4630789272699474,4.1550933098248075,0.8854560256532102,-0.4647231720437679
retail1,3,69,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,18.47300871,3.35570121806105,2.445648128,1.3104267347978518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7619274219101415,2.8570009900424678,0.8854560256532102,-0.4647231720437679
retail1,3,69,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,8.57705127,4.194071707100554,8.699532759,2.8922058260755192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3104267347978518,3.35570121806105,0.8854560256532102,-0.4647231720437679
retail1,3,70,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,19.233091367,2.9623590543550895,6.761000052,2.513910919664112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8922058260755192,4.194071707100554,0.8229838658936571,-0.5680647467311547
retail1,3,70,ChocoDelight Dark 200g,A rich and smooth ChocoDelight dark chocolate bar weighing (150+50) 200 grams.,7.073211682,4.570093216222252,4.392101828,2.8228290778255323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.513910919664112,2.9623590543550895,0.8229838658936571,-0.5680647467311547
retail1,3,70,ChocoDelight White 350g,creamy ChocoDelight 350g,7.206835633,3.8663637954223287,2.525080108,2.144405757235742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8228290778255323,4.570093216222252,0.8229838658936571,-0.5680647467311547
retail1,3,70,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,16.23796454,4.432445110519251,3.924998062,2.862408601068432,3.502070070000002,7.146705573000002,3.804349030000001,7.1694004169999985,3.4275592800000005,3.1545913399999996,4.68032423,4.3197389699999995,6.731675019999999,2.5127108299999996,4.644912476,0.0,1.2592900854597004,1.6514559587536113,1.256070920081833,1.8286281923544159,1.2327205247433233,1.3228128176892566,1.484622373497468,1.4056379230090799,1.5890600245532327,1.1986059257002257,2.144405757235742,3.8663637954223287,0.8229838658936571,-0.5680647467311547
retail1,3,70,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,11.2072595,2.88465091335917,9.010917015,1.6785345677886534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.862408601068432,4.432445110519251,0.8229838658936571,-0.5680647467311547
retail1,3,71,MintyFresh Mint 18g,18g MintyFresh ref,13.11424389,3.502562116208976,1.453834613,1.6939628187995048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6785345677886534,2.88465091335917,0.7485107481711012,-0.6631226582407952
retail1,3,71,ChocoDelight Dark 200g,200g ChocoDelight smooth,11.72038364,4.399505941743691,1.132654886,2.831345976905059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6939628187995048,3.502562116208976,0.7485107481711012,-0.6631226582407952
retail1,3,71,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),13.08871982,4.363268114755337,4.105402032,2.722730853057411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.831345976905059,4.399505941743691,0.7485107481711012,-0.6631226582407952
retail1,3,71,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,7.372209429,4.570093216222252,1.952081746,2.651505246116719,0.7500355580000004,1.2155259979999995,3.0108115250000003,0.9892833730000001,3.010832831,1.2783721990000005,2.5154257379999994,2.1318866760000006,2.853287335,2.638527225,2.0393988458,0.0,1.176798012557636,1.19093934399323,1.7581902977804096,1.1817646273178504,1.6241780687337426,1.2264288233066862,1.6343765179302099,1.4804170096241303,1.6656498539742737,1.5344657044384546,2.722730853057411,4.363268114755337,0.7485107481711012,-0.6631226582407952
retail1,3,71,DarkDream Dark 60g,Dark DarkDream 60g decadent,5.401071447,3.6815746360264545,6.714224352,1.879237019375425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.651505246116719,4.570093216222252,0.7485107481711012,-0.6631226582407952
